year,nuts_id,nuts_year,value,variable,description,unit,nuts_name
2008,UKN0,2006,10.074024451760886,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Northern Ireland
2009,UKC1,2006,11.311744963696368,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Tees Valley and Durham
2009,UKC2,2006,9.653165661287431,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Northumberland and Tyne and Wear
2009,UKD1,2006,8.984355419955977,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Cumbria
2009,UKD2,2006,13.824652758326216,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Cheshire
2009,UKD3,2006,14.910029286274511,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Greater Manchester
2009,UKD4,2006,12.169041579799288,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Lancashire
2009,UKD5,2006,14.3678756372093,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Merseyside
2009,UKE1,2006,17.520243090238367,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,East Yorkshire and Northern Lincolnshire
2009,UKE2,2006,12.641660611498681,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,North Yorkshire
2009,UKE3,2006,16.043157975340687,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,South Yorkshire
2009,UKE4,2006,14.375788081652727,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,West Yorkshire
2009,UKF1,2006,16.112730468749998,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Derbyshire and Nottinghamshire
2009,UKF2,2006,16.69511252539618,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,"Leicestershire, Rutland and Northamptonshire"
2009,UKF3,2006,18.295033980730228,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Lincolnshire
2009,UKG1,2006,15.146421252758449,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,"Herefordshire, Worcestershire and Warwickshire"
2009,UKG2,2006,13.99684329150579,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Shropshire and Staffordshire
2009,UKG3,2006,17.42833990011099,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,West Midlands
2009,UKH1,2006,18.040224159853963,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,East Anglia
2009,UKH2,2006,17.123932407794015,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Bedfordshire and Hertfordshire
2009,UKH3,2006,18.445448780885147,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Essex
2009,UKI1,2006,21.188486959247648,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Inner London
2009,UKI2,2006,19.193629138755984,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Outer London
2009,UKJ1,2006,16.332951102787458,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,"Berkshire, Buckinghamshire and Oxfordshire"
2009,UKJ2,2006,16.130111744143484,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,"Surrey, East and West Sussex"
2009,UKJ3,2006,15.868665571325474,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Hampshire and Isle of Wight
2009,UKJ4,2006,17.690322735798496,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Kent
2009,UKK1,2006,15.230272861925807,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,"Gloucestershire, Wiltshire and Bristol/Bath area"
2009,UKK2,2006,14.112680302386401,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Dorset and Somerset
2009,UKK3,2006,14.260628944568868,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Cornwall and Isles of Scilly
2009,UKK4,2006,12.682995140562248,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Devon
2009,UKL1,2006,10.987684015868197,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,West Wales and The Valleys
2009,UKL2,2006,11.935269366644867,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,East Wales
2009,UKM2,2006,9.005786144133213,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Eastern Scotland
2009,UKM3,2006,8.792316577883652,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,South Western Scotland
2009,UKM5,2006,9.99995447586843,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,North Eastern Scotland
2009,UKM6,2006,7.438097430151775,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Highlands and Islands
2009,UKN0,2006,9.29573183026325,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Northern Ireland
2010,UKC1,2006,12.182023664356437,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Tees Valley and Durham
2010,UKC2,2006,10.88279285081585,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Northumberland and Tyne and Wear
2010,UKD1,2006,9.89923639662509,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Cumbria
2010,UKD2,2006,13.882463245089667,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Cheshire
2010,UKD3,2006,15.313054941176471,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Greater Manchester
2010,UKD4,2006,12.550601413402395,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Lancashire
2010,UKD5,2006,14.352437860465114,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Merseyside
2010,UKE1,2006,17.162549091940978,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,East Yorkshire and Northern Lincolnshire
2010,UKE2,2006,13.022952985807073,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,North Yorkshire
2010,UKE3,2006,16.232823958468526,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,South Yorkshire
2010,UKE4,2006,14.746232587309391,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,West Yorkshire
2010,UKF1,2006,16.1462319,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Derbyshire and Nottinghamshire
2010,UKF2,2006,16.55074771231207,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,"Leicestershire, Rutland and Northamptonshire"
2010,UKF3,2006,17.542732589587562,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Lincolnshire
2010,UKG1,2006,14.547697817008993,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,"Herefordshire, Worcestershire and Warwickshire"
2010,UKG2,2006,13.539461504182755,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Shropshire and Staffordshire
2010,UKG3,2006,17.28355902330743,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,West Midlands
2010,UKH1,2006,16.646802574807523,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,East Anglia
2010,UKH2,2006,16.70829983646486,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Bedfordshire and Hertfordshire
2010,UKH3,2006,17.278543222916102,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Essex
2010,UKI1,2006,21.27875407523511,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Inner London
2010,UKI2,2006,18.36236909090909,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Outer London
2010,UKJ1,2006,15.980261308362367,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,"Berkshire, Buckinghamshire and Oxfordshire"
2010,UKJ2,2006,14.544007302342608,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,"Surrey, East and West Sussex"
2010,UKJ3,2006,14.808527428433964,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Hampshire and Isle of Wight
2010,UKJ4,2006,15.98609912647374,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Kent
2010,UKK1,2006,14.531088422391855,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,"Gloucestershire, Wiltshire and Bristol/Bath area"
2010,UKK2,2006,13.32530770840144,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Dorset and Somerset
2010,UKK3,2006,13.60726408174692,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Cornwall and Isles of Scilly
2010,UKK4,2006,12.175538811542467,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Devon
2010,UKL1,2006,10.721547445524257,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,West Wales and The Valleys
2010,UKL2,2006,10.999911097972529,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,East Wales
2010,UKM2,2006,10.221387637295988,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Eastern Scotland
2010,UKM3,2006,9.965424945516023,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,South Western Scotland
2010,UKM5,2006,10.386090314171534,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,North Eastern Scotland
2010,UKM6,2006,8.177541241896831,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Highlands and Islands
2010,UKN0,2006,9.93255735987014,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Northern Ireland
2011,UKC1,2006,12.526332360066005,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Tees Valley and Durham
2011,UKC2,2006,11.12125403048234,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Northumberland and Tyne and Wear
2011,UKD1,2006,10.169393956126193,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Cumbria
2011,UKD2,2006,14.812937890691718,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Cheshire
2011,UKD3,2006,16.166638352941177,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Greater Manchester
2011,UKD4,2006,13.24658850760764,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Lancashire
2011,UKD5,2006,15.182054604651166,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Merseyside
2011,UKE1,2006,17.954300099318953,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,East Yorkshire and Northern Lincolnshire
2011,UKE2,2006,13.641252150589366,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,North Yorkshire
2011,UKE3,2006,17.044713290071382,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,South Yorkshire
2011,UKE4,2006,15.549000457452042,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,West Yorkshire
2011,UKF1,2006,16.90960077291667,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Derbyshire and Nottinghamshire
2011,UKF2,2006,17.679069630231613,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,"Leicestershire, Rutland and Northamptonshire"
2011,UKF3,2006,18.466751654834347,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Lincolnshire
2011,UKG1,2006,15.540060760482092,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,"Herefordshire, Worcestershire and Warwickshire"
2011,UKG2,2006,14.608992195945945,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Shropshire and Staffordshire
2011,UKG3,2006,18.306206514983355,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,West Midlands
2011,UKH1,2006,17.886921431065954,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,East Anglia
2011,UKH2,2006,18.901579244954764,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Bedfordshire and Hertfordshire
2011,UKH3,2006,18.742397879446106,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Essex
2011,UKI1,2006,23.307517805642643,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Inner London
2011,UKI2,2006,20.437079282296647,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Outer London
2011,UKJ1,2006,17.591027111498256,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,"Berkshire, Buckinghamshire and Oxfordshire"
2011,UKJ2,2006,16.858480259882867,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,"Surrey, East and West Sussex"
2011,UKJ3,2006,16.648490981477025,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Hampshire and Isle of Wight
2011,UKJ4,2006,17.223356353161844,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Kent
2011,UKK1,2006,15.730112516405518,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,"Gloucestershire, Wiltshire and Bristol/Bath area"
2011,UKK2,2006,14.703689879045438,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Dorset and Somerset
2011,UKK3,2006,15.2119805431131,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Cornwall and Isles of Scilly
2011,UKK4,2006,13.512962805295254,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Devon
2011,UKL1,2006,11.699930883304232,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,West Wales and The Valleys
2011,UKL2,2006,12.257756773054284,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,East Wales
2011,UKM2,2006,10.236530870644023,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Eastern Scotland
2011,UKM3,2006,10.060703922539,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,South Western Scotland
2011,UKM5,2006,11.10940174392868,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,North Eastern Scotland
2011,UKM6,2006,8.511415613855874,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Highlands and Islands
2011,UKN0,2006,9.980942129649236,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Northern Ireland
2012,UKC1,2010,11.074010997031666,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Tees Valley and Durham
2012,UKC2,2010,9.84545891413688,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Northumberland and Tyne and Wear
2012,UKD1,2010,8.84651791186391,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Cumbria
2012,UKD3,2010,13.833139524180966,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Greater Manchester
2012,UKD4,2010,11.578589545395591,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Lancashire
2012,UKD6,2010,13.053043327441447,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Cheshire
2012,UKD7,2010,13.428315363136175,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Merseyside
2012,UKE1,2010,15.887785177607276,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,East Yorkshire and Northern Lincolnshire
2012,UKE2,2010,12.119882505167027,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,North Yorkshire
2012,UKE3,2010,14.863097187297473,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,South Yorkshire
2012,UKE4,2010,13.476956564810251,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,West Yorkshire
2012,UKF1,2010,14.743413203499275,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Derbyshire and Nottinghamshire
2012,UKF2,2010,15.349880241869915,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,"Leicestershire, Rutland and Northamptonshire"
2012,UKF3,2010,16.228858620573355,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Lincolnshire
2012,UKG1,2010,13.575133382477546,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,"Herefordshire, Worcestershire and Warwickshire"
2012,UKG2,2010,12.83981405914585,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Shropshire and Staffordshire
2012,UKG3,2010,15.552834344444447,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,West Midlands
2012,UKH1,2010,15.599211793366132,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,East Anglia
2012,UKH2,2010,16.038183559498957,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Bedfordshire and Hertfordshire
2012,UKH3,2010,16.204922493224934,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Essex
2012,UKI1,2010,19.643464842767298,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Inner London
2012,UKI2,2010,17.316408082736675,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Outer London
2012,UKJ1,2010,15.053296075971422,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,"Berkshire, Buckinghamshire and Oxfordshire"
2012,UKJ2,2010,14.53366597072278,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,"Surrey, East and West Sussex"
2012,UKJ3,2010,14.311930743048894,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Hampshire and Isle of Wight
2012,UKJ4,2010,15.032058430793992,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Kent
2012,UKK1,2010,13.62619052102866,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,"Gloucestershire, Wiltshire and Bristol/Bath area"
2012,UKK2,2010,12.790719111092956,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Dorset and Somerset
2012,UKK3,2010,12.92672881959911,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Cornwall and Isles of Scilly
2012,UKK4,2010,11.723972046656762,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Devon
2012,UKL1,2010,10.489486695404482,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,West Wales and The Valleys
2012,UKL2,2010,10.554404390486146,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,East Wales
2012,UKM2,2010,9.170608061262751,air_pollution_mean_pm10,mean pm10 particulate pollution value,µg m^-3,Eastern Scotland
